latitude,longitude,value,date,variable
32.0,77.0,4.437248366789125e-05,2021-02-15,hcho
32.0,77.5,4.036294568857049e-05,2021-02-15,hcho
32.0,78.0,3.8395168766308173e-05,2021-02-15,hcho
32.0,78.5,3.182033500945228e-05,2021-02-15,hcho
32.0,79.0,2.5484115298127798e-05,2021-02-15,hcho
32.0,79.5,3.5852743746336004e-05,2021-02-15,hcho
32.0,80.0,4.037281892838416e-05,2021-02-15,hcho
32.0,80.5,4.137828861451835e-05,2021-02-15,hcho
32.0,81.0,3.822677881756084e-05,2021-02-15,hcho
32.0,81.5,3.350380784805857e-05,2021-02-15,hcho
32.0,82.0,3.313661330883627e-05,2021-02-15,hcho
32.0,82.5,3.357742740768426e-05,2021-02-15,hcho
32.0,83.0,3.786487617857522e-05,2021-02-15,hcho
32.0,83.5,4.3801486573668865e-05,2021-02-15,hcho
32.0,84.0,3.836274879836013e-05,2021-02-15,hcho
32.0,84.5,4.3145289084084735e-05,2021-02-15,hcho
32.0,85.0,3.479756360185036e-05,2021-02-15,hcho
32.0,85.5,4.706924615146806e-05,2021-02-15,hcho
32.0,86.0,3.296392919882597e-05,2021-02-15,hcho
32.0,86.5,3.967549256122378e-05,2021-02-15,hcho
32.0,87.0,3.515082594674437e-05,2021-02-15,hcho
32.0,87.5,2.9061577405693698e-05,2021-02-15,hcho
32.0,88.0,4.0600525794979154e-05,2021-02-15,hcho
32.0,88.5,3.7213600480169465e-05,2021-02-15,hcho
32.0,89.0,4.1051318704556144e-05,2021-02-15,hcho
32.0,89.5,3.844645148684511e-05,2021-02-15,hcho
32.0,90.0,3.7802474003476045e-05,2021-02-15,hcho
32.0,90.5,3.8814711202090145e-05,2021-02-15,hcho
32.0,91.0,3.360665309811042e-05,2021-02-15,hcho
32.0,91.5,3.1773344673878945e-05,2021-02-15,hcho
32.0,92.0,4.6250705669200075e-05,2021-02-15,hcho
32.0,92.5,3.652663352961582e-05,2021-02-15,hcho
32.0,93.0,3.8028624020582626e-05,2021-02-15,hcho
32.0,93.5,4.824553405141985e-05,2021-02-15,hcho
32.0,94.0,3.818050597918579e-05,2021-02-15,hcho
32.0,94.5,3.6710050309853145e-05,2021-02-15,hcho
32.0,95.0,4.6795647717408166e-05,2021-02-15,hcho
32.0,95.5,4.15860830470532e-05,2021-02-15,hcho
32.0,96.0,3.89105216644869e-05,2021-02-15,hcho
32.0,96.5,3.0481897923338536e-05,2021-02-15,hcho
32.0,97.0,3.401307010618057e-05,2021-02-15,hcho
32.0,97.0,24.063172117928616,2021-02-15,frp
32.0,97.5,2.9734411240983917e-05,2021-02-15,hcho
32.5,67.0,4.148911120495996e-05,2021-02-15,hcho
32.5,67.5,4.2317490101264234e-05,2021-02-15,hcho
32.5,68.0,3.3357574306405024e-05,2021-02-15,hcho
32.5,68.5,4.116739001064937e-05,2021-02-15,hcho
32.5,68.5,7.025365548820993,2021-02-15,frp
32.5,69.0,3.6714061627592055e-05,2021-02-15,hcho
32.5,69.5,3.766421597183309e-05,2021-02-15,hcho
32.5,70.0,3.37791676092705e-05,2021-02-15,hcho
32.5,70.5,3.907066429973461e-05,2021-02-15,hcho
32.5,71.0,3.764348951898844e-05,2021-02-15,hcho
32.5,71.5,3.7900362655175854e-05,2021-02-15,hcho
32.5,72.0,3.7127087452798074e-05,2021-02-15,hcho
32.5,72.5,3.431747694126349e-05,2021-02-15,hcho
32.5,73.0,3.500304767030209e-05,2021-02-15,hcho
32.5,73.5,3.2935527824843595e-05,2021-02-15,hcho
32.5,74.0,3.527075578608923e-05,2021-02-15,hcho
32.5,74.5,3.8008309250461643e-05,2021-02-15,hcho
32.5,75.0,3.505145090741494e-05,2021-02-15,hcho
32.5,75.5,3.8688148761090285e-05,2021-02-15,hcho
32.5,76.0,4.199533318250474e-05,2021-02-15,hcho
32.5,76.5,3.055560435558737e-05,2021-02-15,hcho
32.5,77.0,4.077549882583459e-05,2021-02-15,hcho
32.5,77.5,2.9582931228488427e-05,2021-02-15,hcho
32.5,78.0,3.710948088535399e-05,2021-02-15,hcho
32.5,78.5,3.8487672061220524e-05,2021-02-15,hcho
32.5,79.0,3.211531301368121e-05,2021-02-15,hcho
32.5,79.5,3.064072353315673e-05,2021-02-15,hcho
32.5,80.0,3.5067219368850716e-05,2021-02-15,hcho
32.5,80.5,3.815205144217287e-05,2021-02-15,hcho
32.5,81.0,3.8334377064872045e-05,2021-02-15,hcho
32.5,81.5,4.227172670063798e-05,2021-02-15,hcho
32.5,82.0,4.617764388801839e-05,2021-02-15,hcho
32.5,82.5,3.239986331043255e-05,2021-02-15,hcho
32.5,83.0,3.4335756459300956e-05,2021-02-15,hcho
32.5,83.5,2.447368179113735e-05,2021-02-15,hcho
32.5,84.0,3.629873815946919e-05,2021-02-15,hcho
32.5,84.5,2.8959988623349748e-05,2021-02-15,hcho
32.5,85.0,3.615570249266399e-05,2021-02-15,hcho
32.5,85.0,8.730830258256931,2021-02-15,frp
32.5,85.5,3.4240540127714965e-05,2021-02-15,hcho
32.5,86.0,3.5820932486224954e-05,2021-02-15,hcho
32.5,86.5,3.646227084770687e-05,2021-02-15,hcho
32.5,87.0,4.187237444907468e-05,2021-02-15,hcho
32.5,87.5,4.9113682224080446e-05,2021-02-15,hcho
32.5,88.0,3.84535769643982e-05,2021-02-15,hcho
32.5,88.5,4.151506257929641e-05,2021-02-15,hcho
32.5,89.0,3.648401284208747e-05,2021-02-15,hcho
32.5,89.5,3.274952286446232e-05,2021-02-15,hcho
32.5,90.0,3.5156133652560157e-05,2021-02-15,hcho
32.5,90.5,3.72986737211197e-05,2021-02-15,hcho
32.5,91.0,4.039747401728649e-05,2021-02-15,hcho
32.5,91.5,4.784121100369452e-05,2021-02-15,hcho
32.5,92.0,3.80238996464969e-05,2021-02-15,hcho
32.5,92.5,3.5661974204024955e-05,2021-02-15,hcho
32.5,93.0,3.5628420663546726e-05,2021-02-15,hcho
32.5,93.5,3.963369171706403e-05,2021-02-15,hcho
32.5,94.0,3.9501707594108856e-05,2021-02-15,hcho
32.5,94.5,3.9103115635479173e-05,2021-02-15,hcho
32.5,95.0,3.753772318498004e-05,2021-02-15,hcho
32.5,95.5,4.213980943558254e-05,2021-02-15,hcho
32.5,96.0,2.8598109524310028e-05,2021-02-15,hcho
32.5,96.5,4.112015242927662e-05,2021-02-15,hcho
32.5,97.0,3.605994217512145e-05,2021-02-15,hcho
32.5,97.5,4.0160052004943024e-05,2021-02-15,hcho
33.0,67.0,3.998631645540632e-05,2021-02-15,hcho
33.0,67.5,3.455683018934726e-05,2021-02-15,hcho
33.0,68.0,4.9071580942741075e-05,2021-02-15,hcho
33.0,68.5,3.2414386452064555e-05,2021-02-15,hcho
33.0,69.0,4.399489205108343e-05,2021-02-15,hcho
33.0,69.5,3.649916301847087e-05,2021-02-15,hcho
33.0,70.0,4.1990713341916884e-05,2021-02-15,hcho
33.0,70.5,2.9081562113411226e-05,2021-02-15,hcho
33.0,71.0,3.973030652996671e-05,2021-02-15,hcho
33.0,71.5,3.689996290382994e-05,2021-02-15,hcho
33.0,72.0,4.0208311677370164e-05,2021-02-15,hcho
33.0,72.5,4.0181446078129215e-05,2021-02-15,hcho
33.0,73.0,4.156858047633239e-05,2021-02-15,hcho
33.0,73.5,4.387543251598325e-05,2021-02-15,hcho
33.0,74.0,4.543482291653327e-05,2021-02-15,hcho
33.0,74.5,3.0139853544209094e-05,2021-02-15,hcho
33.0,75.0,2.857522822356953e-05,2021-02-15,hcho
33.0,75.5,3.493715263059685e-05,2021-02-15,hcho
33.0,76.0,3.824429264167055e-05,2021-02-15,hcho
33.0,76.5,3.5127394989987215e-05,2021-02-15,hcho
33.0,77.0,4.206654510688478e-05,2021-02-15,hcho
33.0,77.5,4.4859907851743365e-05,2021-02-15,hcho
33.0,78.0,4.122862029094127e-05,2021-02-15,hcho
33.0,78.5,3.068504384726916e-05,2021-02-15,hcho
33.0,79.0,4.4068106033933674e-05,2021-02-15,hcho
33.0,79.5,3.433824953930736e-05,2021-02-15,hcho
33.0,80.0,2.6942226279333006e-05,2021-02-15,hcho
33.0,80.5,3.157015788245068e-05,2021-02-15,hcho
33.0,81.0,4.196589775016943e-05,2021-02-15,hcho
33.0,81.5,4.031576583399386e-05,2021-02-15,hcho
33.0,82.0,3.7226964060647873e-05,2021-02-15,hcho
33.0,82.5,3.5534050494902546e-05,2021-02-15,hcho
33.0,83.0,3.108141536143684e-05,2021-02-15,hcho
33.0,83.5,3.4830386871438676e-05,2021-02-15,hcho
33.0,84.0,2.998169061857969e-05,2021-02-15,hcho
33.0,84.5,4.027927678346073e-05,2021-02-15,hcho
33.0,85.0,4.184782774564273e-05,2021-02-15,hcho
33.0,85.5,4.05610728417597e-05,2021-02-15,hcho
33.0,86.0,4.2331250045456825e-05,2021-02-15,hcho
33.0,86.5,3.800515531417336e-05,2021-02-15,hcho
33.0,87.0,4.206857195897575e-05,2021-02-15,hcho
33.0,87.5,2.4900215745371352e-05,2021-02-15,hcho
33.0,88.0,3.671614357970122e-05,2021-02-15,hcho
33.0,88.5,4.041418715886446e-05,2021-02-15,hcho
33.0,89.0,3.421656209062513e-05,2021-02-15,hcho
33.0,89.5,3.636742158175735e-05,2021-02-15,hcho
33.0,90.0,3.6494613390306924e-05,2021-02-15,hcho
33.0,90.5,3.745487123401527e-05,2021-02-15,hcho
33.0,91.0,3.275739047625571e-05,2021-02-15,hcho
33.0,91.5,3.652998492564271e-05,2021-02-15,hcho
33.0,92.0,4.182977472114402e-05,2021-02-15,hcho
33.0,92.5,3.097019465577338e-05,2021-02-15,hcho
33.0,93.0,3.300608803341551e-05,2021-02-15,hcho
33.0,93.5,3.7003812489194886e-05,2021-02-15,hcho
33.0,94.0,4.029433325542775e-05,2021-02-15,hcho
33.0,94.5,3.099674360235879e-05,2021-02-15,hcho
33.0,95.0,3.408530104321357e-05,2021-02-15,hcho
33.0,95.5,4.5314875815224983e-05,2021-02-15,hcho
33.0,96.0,3.759979288814876e-05,2021-02-15,hcho
33.0,96.5,3.994515399040981e-05,2021-02-15,hcho
33.0,97.0,4.238086566295844e-05,2021-02-15,hcho
33.0,97.5,3.7627613386356394e-05,2021-02-15,hcho
33.5,67.0,3.016425707783356e-05,2021-02-15,hcho
33.5,67.5,3.49792120216171e-05,2021-02-15,hcho
33.5,68.0,3.929632766139285e-05,2021-02-15,hcho
33.5,68.5,3.984704409070138e-05,2021-02-15,hcho
33.5,69.0,3.3377873239101786e-05,2021-02-15,hcho
33.5,69.0,21.78898048164377,2021-02-15,frp
33.5,69.5,3.2882438037208226e-05,2021-02-15,hcho
33.5,70.0,3.366147198071916e-05,2021-02-15,hcho
33.5,70.5,3.4616074417050574e-05,2021-02-15,hcho
33.5,71.0,2.7497488066426166e-05,2021-02-15,hcho
33.5,71.5,3.4120133912649536e-05,2021-02-15,hcho
33.5,72.0,4.1444772438084915e-05,2021-02-15,hcho
33.5,72.5,3.26324513876567e-05,2021-02-15,hcho
33.5,73.0,3.769807619072672e-05,2021-02-15,hcho
33.5,73.0,6.068061527822506,2021-02-15,frp
33.5,73.5,4.1999109586335695e-05,2021-02-15,hcho
33.5,74.0,2.5106697152922576e-05,2021-02-15,hcho
33.5,74.5,2.9775662881983288e-05,2021-02-15,hcho
33.5,75.0,3.842358583755785e-05,2021-02-15,hcho
33.5,75.5,3.818016871421125e-05,2021-02-15,hcho
33.5,76.0,3.6754896598800826e-05,2021-02-15,hcho
33.5,76.5,3.8978826474755155e-05,2021-02-15,hcho
33.5,76.5,13.976273932339357,2021-02-15,frp
33.5,77.0,3.402365141446112e-05,2021-02-15,hcho
33.5,77.5,4.007740805759616e-05,2021-02-15,hcho
33.5,78.0,3.80131253814744e-05,2021-02-15,hcho
33.5,78.5,3.314051568504819e-05,2021-02-15,hcho
33.5,79.0,3.6672354814460186e-05,2021-02-15,hcho
33.5,79.5,4.2910985428356835e-05,2021-02-15,hcho
33.5,80.0,3.574871241549486e-05,2021-02-15,hcho
33.5,80.5,4.0341647539237765e-05,2021-02-15,hcho
33.5,81.0,3.722140270175626e-05,2021-02-15,hcho
33.5,81.5,3.39850532860296e-05,2021-02-15,hcho
33.5,82.0,3.241712400249983e-05,2021-02-15,hcho
33.5,82.5,3.933534477208635e-05,2021-02-15,hcho
33.5,83.0,3.743124679540261e-05,2021-02-15,hcho
33.5,83.5,3.089693824155042e-05,2021-02-15,hcho
33.5,84.0,4.0121489865714295e-05,2021-02-15,hcho
33.5,84.5,3.679314936381137e-05,2021-02-15,hcho
33.5,85.0,4.332573733469213e-05,2021-02-15,hcho
33.5,85.5,2.8207610902532916e-05,2021-02-15,hcho
33.5,86.0,3.8314458021552095e-05,2021-02-15,hcho
33.5,86.5,3.7216721494326087e-05,2021-02-15,hcho
33.5,87.0,3.7987748571059035e-05,2021-02-15,hcho
33.5,87.5,3.2616223293316306e-05,2021-02-15,hcho
33.5,88.0,2.6347171401163584e-05,2021-02-15,hcho
33.5,88.5,3.2062311534279865e-05,2021-02-15,hcho
33.5,89.0,3.6747934250595105e-05,2021-02-15,hcho
33.5,89.5,3.6166661066513114e-05,2021-02-15,hcho
33.5,90.0,3.995207628148487e-05,2021-02-15,hcho
33.5,90.0,72.88208335888704,2021-02-15,frp
33.5,90.5,3.536517909989533e-05,2021-02-15,hcho
33.5,91.0,2.8499896388606628e-05,2021-02-15,hcho
33.5,91.5,4.2466089317356337e-05,2021-02-15,hcho
33.5,92.0,4.1966252169770726e-05,2021-02-15,hcho
33.5,92.5,4.253633268013836e-05,2021-02-15,hcho
33.5,93.0,3.280345019288444e-05,2021-02-15,hcho
33.5,93.5,4.033744288023843e-05,2021-02-15,hcho
33.5,94.0,4.142565458181817e-05,2021-02-15,hcho
33.5,94.5,2.722566311183747e-05,2021-02-15,hcho
33.5,95.0,3.4015836150604524e-05,2021-02-15,hcho
33.5,95.5,3.7610924399180155e-05,2021-02-15,hcho
33.5,96.0,3.400497866300763e-05,2021-02-15,hcho
33.5,96.5,3.825659677237755e-05,2021-02-15,hcho
33.5,97.0,3.681264179104231e-05,2021-02-15,hcho
33.5,97.5,4.93943084339758e-05,2021-02-15,hcho
34.0,67.0,3.1548615961298226e-05,2021-02-15,hcho
34.0,67.5,3.207309603182546e-05,2021-02-15,hcho
34.0,68.0,3.485986044285683e-05,2021-02-15,hcho
34.0,68.5,4.002066088580894e-05,2021-02-15,hcho
34.0,69.0,2.721985425049235e-05,2021-02-15,hcho
34.0,69.5,3.903809299920839e-05,2021-02-15,hcho
34.0,70.0,3.25589378594148e-05,2021-02-15,hcho
34.0,70.5,3.861242270504496e-05,2021-02-15,hcho
34.0,71.0,3.663165922160589e-05,2021-02-15,hcho
34.0,71.5,3.3705037745451895e-05,2021-02-15,hcho
34.0,72.0,2.8761905223368823e-05,2021-02-15,hcho
34.0,72.5,4.022882346886376e-05,2021-02-15,hcho
34.0,73.0,2.160530798389339e-05,2021-02-15,hcho
34.0,73.5,3.469970667388308e-05,2021-02-15,hcho
34.0,74.0,3.368315944208506e-05,2021-02-15,hcho
34.0,74.5,3.179669953419167e-05,2021-02-15,hcho
34.0,75.0,3.707330154542532e-05,2021-02-15,hcho
34.0,75.5,4.0078632533302095e-05,2021-02-15,hcho
34.0,76.0,3.526313927539241e-05,2021-02-15,hcho
34.0,76.5,3.17791678633238e-05,2021-02-15,hcho
34.0,77.0,4.1381027981697155e-05,2021-02-15,hcho
34.0,77.5,3.023338095071243e-05,2021-02-15,hcho
34.0,78.0,3.4415412227886654e-05,2021-02-15,hcho
34.0,78.5,4.062003021409212e-05,2021-02-15,hcho
34.0,79.0,3.400928630217953e-05,2021-02-15,hcho
34.0,79.5,2.846197846692096e-05,2021-02-15,hcho
34.0,80.0,3.6284490502889845e-05,2021-02-15,hcho
34.0,80.5,4.154076008964446e-05,2021-02-15,hcho
34.0,81.0,3.2619470223355744e-05,2021-02-15,hcho
34.0,81.5,3.3202783111806154e-05,2021-02-15,hcho
34.0,82.0,4.015935637210631e-05,2021-02-15,hcho
34.0,82.0,15.872235657642072,2021-02-15,frp
34.0,82.5,2.256580553611702e-05,2021-02-15,hcho
34.0,83.0,3.790917790219442e-05,2021-02-15,hcho
34.0,83.5,3.7393775172793575e-05,2021-02-15,hcho
34.0,84.0,3.7444111235068705e-05,2021-02-15,hcho
34.0,84.5,3.279989435864771e-05,2021-02-15,hcho
34.0,85.0,3.688854589710967e-05,2021-02-15,hcho
34.0,85.5,3.849846291751424e-05,2021-02-15,hcho
34.0,86.0,3.319364759591294e-05,2021-02-15,hcho
34.0,86.5,3.7352338337223246e-05,2021-02-15,hcho
34.0,87.0,3.5352125055768044e-05,2021-02-15,hcho
34.0,87.5,3.777309777114333e-05,2021-02-15,hcho
34.0,88.0,3.513814206868197e-05,2021-02-15,hcho
34.0,88.5,3.5924224611435215e-05,2021-02-15,hcho
34.0,89.0,3.655200474031159e-05,2021-02-15,hcho
34.0,89.5,4.773126812791156e-05,2021-02-15,hcho
34.0,90.0,3.2862190139069906e-05,2021-02-15,hcho
34.0,90.5,3.391271092036671e-05,2021-02-15,hcho
34.0,91.0,3.328470078492685e-05,2021-02-15,hcho
34.0,91.5,2.8694621147360604e-05,2021-02-15,hcho
34.0,92.0,3.862491370689633e-05,2021-02-15,hcho
34.0,92.5,3.433091057688356e-05,2021-02-15,hcho
34.0,93.0,3.3175028154814695e-05,2021-02-15,hcho
34.0,93.5,3.306576237459299e-05,2021-02-15,hcho
34.0,94.0,4.307858120971017e-05,2021-02-15,hcho
34.0,94.5,4.253197642867312e-05,2021-02-15,hcho
34.0,95.0,4.3733799854520775e-05,2021-02-15,hcho
34.0,95.5,3.365599869432853e-05,2021-02-15,hcho
34.0,96.0,2.633366610621905e-05,2021-02-15,hcho
34.0,96.5,3.433437255460816e-05,2021-02-15,hcho
34.0,96.5,54.710788936511236,2021-02-15,frp
34.0,97.0,3.351425602801381e-05,2021-02-15,hcho
34.0,97.0,10.102590061429538,2021-02-15,frp
34.0,97.5,3.472238046251361e-05,2021-02-15,hcho
34.0,97.5,12.038409783594117,2021-02-15,frp
34.5,67.0,3.720954457325889e-05,2021-02-15,hcho
34.5,67.5,3.5294897551181745e-05,2021-02-15,hcho
34.5,68.0,3.5214984466682225e-05,2021-02-15,hcho
34.5,68.5,3.564839088472542e-05,2021-02-15,hcho
34.5,69.0,3.794804135956738e-05,2021-02-15,hcho
34.5,69.5,2.7332153648324304e-05,2021-02-15,hcho
34.5,69.5,14.717609197104826,2021-02-15,frp
34.5,70.0,4.152420267773346e-05,2021-02-15,hcho
34.5,70.5,3.9972074291046476e-05,2021-02-15,hcho
34.5,71.0,2.5111018261139702e-05,2021-02-15,hcho
34.5,71.5,2.869193593167819e-05,2021-02-15,hcho
34.5,72.0,3.553420274252282e-05,2021-02-15,hcho
34.5,72.5,3.319082947605289e-05,2021-02-15,hcho
34.5,73.0,2.9244627557498456e-05,2021-02-15,hcho
34.5,73.5,3.196825704355043e-05,2021-02-15,hcho
34.5,74.0,4.2692667077782834e-05,2021-02-15,hcho
34.5,74.5,3.048012003567066e-05,2021-02-15,hcho
34.5,75.0,4.1270973011564566e-05,2021-02-15,hcho
34.5,75.5,3.3987022703194723e-05,2021-02-15,hcho
34.5,76.0,3.0015373407734515e-05,2021-02-15,hcho
34.5,76.5,2.9420383943277165e-05,2021-02-15,hcho
34.5,77.0,3.386264977678331e-05,2021-02-15,hcho
34.5,77.5,3.431598481419953e-05,2021-02-15,hcho
34.5,78.0,3.529263924024281e-05,2021-02-15,hcho
34.5,78.5,2.6949696764032785e-05,2021-02-15,hcho
34.5,79.0,4.038267612351819e-05,2021-02-15,hcho
34.5,79.5,3.231467237466494e-05,2021-02-15,hcho
34.5,80.0,3.980662351001995e-05,2021-02-15,hcho
34.5,80.5,2.877513668984592e-05,2021-02-15,hcho
34.5,81.0,3.769373707811112e-05,2021-02-15,hcho
34.5,81.5,2.6539950615173653e-05,2021-02-15,hcho
34.5,82.0,3.493871621440316e-05,2021-02-15,hcho
34.5,82.5,4.0953121214170346e-05,2021-02-15,hcho
34.5,83.0,3.968355260620827e-05,2021-02-15,hcho
34.5,83.5,3.577247158714065e-05,2021-02-15,hcho
34.5,84.0,3.635029518746817e-05,2021-02-15,hcho
34.5,84.5,3.5041908506933575e-05,2021-02-15,hcho
34.5,85.0,3.484729050550445e-05,2021-02-15,hcho
34.5,85.5,2.3969976091999406e-05,2021-02-15,hcho
34.5,86.0,3.765790503298598e-05,2021-02-15,hcho
34.5,86.5,3.0039711966928082e-05,2021-02-15,hcho
34.5,87.0,3.298398933236941e-05,2021-02-15,hcho
34.5,87.5,3.6063305357259576e-05,2021-02-15,hcho
34.5,88.0,3.8549919151640494e-05,2021-02-15,hcho
34.5,88.5,2.8719554465701536e-05,2021-02-15,hcho
34.5,89.0,3.0264643848516765e-05,2021-02-15,hcho
34.5,89.5,4.131213556829772e-05,2021-02-15,hcho
34.5,90.0,3.790150724977306e-05,2021-02-15,hcho
34.5,90.5,3.961963783260176e-05,2021-02-15,hcho
34.5,91.0,3.673447662320957e-05,2021-02-15,hcho
34.5,91.5,3.379724988893709e-05,2021-02-15,hcho
34.5,92.0,3.838390627929848e-05,2021-02-15,hcho
34.5,92.5,2.7544907838644282e-05,2021-02-15,hcho
34.5,93.0,3.486187509026366e-05,2021-02-15,hcho
34.5,93.5,3.854421715439154e-05,2021-02-15,hcho
34.5,94.0,3.444812134669302e-05,2021-02-15,hcho
34.5,94.5,3.000960008529259e-05,2021-02-15,hcho
34.5,95.0,3.0643888759103616e-05,2021-02-15,hcho
34.5,95.5,3.450562063074865e-05,2021-02-15,hcho
34.5,96.0,3.476981407528442e-05,2021-02-15,hcho
34.5,96.5,2.3434301106631165e-05,2021-02-15,hcho
34.5,97.0,3.904073211832235e-05,2021-02-15,hcho
34.5,97.5,3.1305469508301086e-05,2021-02-15,hcho
35.0,67.0,2.747217499216969e-05,2021-02-15,hcho
35.0,67.5,3.379758687129055e-05,2021-02-15,hcho
35.0,68.0,2.940069952681e-05,2021-02-15,hcho
35.0,68.5,3.1386028248874174e-05,2021-02-15,hcho
35.0,69.0,3.593421831683833e-05,2021-02-15,hcho
35.0,69.5,3.430243296794289e-05,2021-02-15,hcho
35.0,70.0,3.21136295802163e-05,2021-02-15,hcho
35.0,70.5,3.0880676074744496e-05,2021-02-15,hcho
35.0,71.0,3.2810735840565136e-05,2021-02-15,hcho
35.0,71.5,3.1485620526821266e-05,2021-02-15,hcho
35.0,72.0,2.7269694807336414e-05,2021-02-15,hcho
35.0,72.5,3.969583669609552e-05,2021-02-15,hcho
35.0,73.0,3.355836521237986e-05,2021-02-15,hcho
35.0,73.5,4.204571007874638e-05,2021-02-15,hcho
35.0,74.0,2.6575124640419604e-05,2021-02-15,hcho
35.0,74.5,4.003943728257002e-05,2021-02-15,hcho
35.0,75.0,3.088196451364252e-05,2021-02-15,hcho
35.0,75.5,3.123147103496758e-05,2021-02-15,hcho
35.0,76.0,2.4787656456480285e-05,2021-02-15,hcho
35.0,76.5,4.2701368312413496e-05,2021-02-15,hcho
35.0,77.0,3.049604108089164e-05,2021-02-15,hcho
35.0,77.5,2.6248940127361027e-05,2021-02-15,hcho
35.0,78.0,2.84437756200032e-05,2021-02-15,hcho
35.0,78.5,2.994839863142932e-05,2021-02-15,hcho
35.0,79.0,3.2468476848379916e-05,2021-02-15,hcho
35.0,79.5,3.283653705138128e-05,2021-02-15,hcho
35.0,80.0,3.4177711352583285e-05,2021-02-15,hcho
35.0,80.5,3.276621278373427e-05,2021-02-15,hcho
35.0,81.0,3.5209167056045485e-05,2021-02-15,hcho
35.0,81.5,3.095557606236435e-05,2021-02-15,hcho
35.0,82.0,3.851257338000186e-05,2021-02-15,hcho
35.0,82.5,3.715868795302934e-05,2021-02-15,hcho
35.0,83.0,3.345936427589882e-05,2021-02-15,hcho
35.0,83.5,2.9522772361348854e-05,2021-02-15,hcho
35.0,84.0,2.462067862539027e-05,2021-02-15,hcho
35.0,84.5,3.4458170190564415e-05,2021-02-15,hcho
35.0,85.0,4.155989102971809e-05,2021-02-15,hcho
35.0,85.0,15.045530361336764,2021-02-15,frp
35.0,85.5,3.2220378751124546e-05,2021-02-15,hcho
35.0,86.0,2.2552635913243494e-05,2021-02-15,hcho
35.0,86.5,3.3791111387366746e-05,2021-02-15,hcho
35.0,87.0,3.654347228919594e-05,2021-02-15,hcho
35.0,87.5,3.035389700850727e-05,2021-02-15,hcho
35.0,88.0,3.012153248344124e-05,2021-02-15,hcho
35.0,88.5,3.282247151428488e-05,2021-02-15,hcho
35.0,89.0,3.0745963616425624e-05,2021-02-15,hcho
35.0,89.5,3.144717371896102e-05,2021-02-15,hcho
35.0,90.0,3.8644677141446814e-05,2021-02-15,hcho
35.0,90.5,3.682496400559953e-05,2021-02-15,hcho
35.0,91.0,3.481068144650306e-05,2021-02-15,hcho
35.0,91.5,2.573061217386492e-05,2021-02-15,hcho
35.0,92.0,3.571161996045508e-05,2021-02-15,hcho
35.0,92.5,3.2630039613005365e-05,2021-02-15,hcho
35.0,93.0,1.842353532297878e-05,2021-02-15,hcho
35.0,93.5,3.081487135537781e-05,2021-02-15,hcho
35.0,94.0,3.14807935569376e-05,2021-02-15,hcho
35.0,94.5,3.976347779914063e-05,2021-02-15,hcho
35.0,95.0,3.767719314543552e-05,2021-02-15,hcho
35.0,95.5,3.139332315707039e-05,2021-02-15,hcho
35.0,96.0,4.104919239590496e-05,2021-02-15,hcho
35.0,96.5,3.7252094987406716e-05,2021-02-15,hcho
35.0,97.0,2.9322285264410138e-05,2021-02-15,hcho
35.0,97.5,2.921074626149707e-05,2021-02-15,hcho
35.0,97.5,27.637785562477806,2021-02-15,frp
35.5,67.0,3.571853696814434e-05,2021-02-15,hcho
35.5,67.5,3.228197587216131e-05,2021-02-15,hcho
35.5,68.0,2.8494141818394195e-05,2021-02-15,hcho
35.5,68.5,1.9509182374774685e-05,2021-02-15,hcho
35.5,69.0,3.862813958060153e-05,2021-02-15,hcho
35.5,69.5,3.375121233061587e-05,2021-02-15,hcho
35.5,70.0,3.642976975028851e-05,2021-02-15,hcho
35.5,70.5,3.2644219502326716e-05,2021-02-15,hcho
35.5,71.0,3.827426199752931e-05,2021-02-15,hcho
35.5,71.5,3.901349558626328e-05,2021-02-15,hcho
35.5,72.0,3.0989931882538716e-05,2021-02-15,hcho
35.5,72.5,3.3187527288261e-05,2021-02-15,hcho
35.5,73.0,3.972230506730808e-05,2021-02-15,hcho
35.5,73.5,2.275486742446973e-05,2021-02-15,hcho
35.5,74.0,2.8312388996268698e-05,2021-02-15,hcho
35.5,74.5,2.6947313808472752e-05,2021-02-15,hcho
35.5,75.0,2.6683097462729688e-05,2021-02-15,hcho
35.5,75.5,2.114395315256596e-05,2021-02-15,hcho
35.5,76.0,3.123354688999095e-05,2021-02-15,hcho
35.5,76.5,2.7018887558579974e-05,2021-02-15,hcho
35.5,77.0,2.7834389766518233e-05,2021-02-15,hcho
35.5,77.5,3.366874483131167e-05,2021-02-15,hcho
35.5,78.0,3.266552869358997e-05,2021-02-15,hcho
35.5,78.5,3.0114629780169627e-05,2021-02-15,hcho
35.5,79.0,3.421889852529471e-05,2021-02-15,hcho
35.5,79.5,3.227706302714743e-05,2021-02-15,hcho
35.5,80.0,2.960902637160018e-05,2021-02-15,hcho
35.5,80.5,3.4849048069968644e-05,2021-02-15,hcho
35.5,81.0,3.62038729677387e-05,2021-02-15,hcho
35.5,81.5,3.2101757367847965e-05,2021-02-15,hcho
35.5,82.0,3.4971435301669345e-05,2021-02-15,hcho
35.5,82.5,2.064421151108305e-05,2021-02-15,hcho
35.5,83.0,4.286235810020955e-05,2021-02-15,hcho
35.5,83.5,2.5305953017879825e-05,2021-02-15,hcho
